;name;regions;trainingIterations;threshold;fn_rate
208;;16;51200;0.10865157746525385;0.0
209;;16;51200;0.10991097009294971;0.0
210;;16;51200;0.11118496048192711;0.0
211;;16;51200;0.1124737178364752;0.0
212;;16;51200;0.11377741332214913;0.0
213;;16;51200;0.11509622008850323;0.0
214;;16;51200;0.11643031329208768;0.0
215;;16;51200;0.11777987011971193;0.0
216;;16;51200;0.11914506981197759;0.0
217;;16;51200;0.12052609368708425;0.0
218;;16;51200;0.12192312516491108;0.0
219;;16;51200;0.12333634979137759;0.0
220;;16;51200;0.12476595526308698;0.0
221;;16;51200;0.12621213145225474;0.0
222;;16;51200;0.12767507043192658;0.0
223;;16;51200;0.1291549665014884;0.0
224;;16;51200;0.13065201621247213;0.0
225;;16;51200;0.1321664183946605;0.0
226;;16;51200;0.13369837418249467;0.0
227;;16;51200;0.13524808704178753;0.0
228;;16;51200;0.1368157627967472;0.0
229;;16;51200;0.13840160965731316;0.0
230;;16;51200;0.14000583824680976;0.0
231;;16;51200;0.14162866162991988;0.0
232;;16;51200;0.1432702953409831;0.0
233;;16;51200;0.14493095741262166;0.0
234;;16;51200;0.14661086840469845;0.0
235;;16;51200;0.14831025143361043;0.0
236;;16;51200;0.15002933220192183;0.0
237;;16;51200;0.15176833902834053;0.0
238;;16;51200;0.15352750287804226;0.0
239;;16;51200;0.15530705739334602;0.0
240;;16;51200;0.15710723892474504;0.0
241;;16;51200;0.1589282865622978;0.0
242;;16;51200;0.16077044216738237;0.0
243;;16;51200;0.1626339504048192;0.0
244;;16;51200;0.16451905877536624;0.0
245;;16;51200;0.16642601764859036;0.0
246;;16;51200;0.16835508029612023;0.0
247;;16;51200;0.17030650292528443;0.0
248;;16;51200;0.1722805447131394;0.0
249;;16;51200;0.17427746784089193;0.0
250;;16;51200;0.17629753752872057;0.0
251;;16;51200;0.1783410220710008;0.0
252;;16;51200;0.18040819287193827;0.0
253;;16;51200;0.18249932448161524;0.0
254;;16;51200;0.18461469463245475;0.0
255;;16;51200;0.18675458427610758;0.0
256;;16;51200;0.18891927762076663;0.0
257;;16;51200;0.1911090621689138;0.0
258;;16;51200;0.19332422875550453;0.0
259;;16;51200;0.19556507158659492;0.0
260;;16;51200;0.1978318882784164;0.0
261;;16;51200;0.2001249798969037;0.0
262;;16;51200;0.2024446509976804;0.0
263;;16;51200;0.20479120966650854;0.0
264;;16;51200;0.20716496756020691;0.0
265;;16;51200;0.2095662399480433;0.0
266;;16;51200;0.2119953457536071;0.0
267;;16;51200;0.21445260759716678;0.0
268;;16;51200;0.21693835183851842;0.0
269;;16;51200;0.21945290862033137;0.0
270;;16;51200;0.22199661191199546;0.0
271;;16;51200;0.2245697995539774;0.0
272;;16;51200;0.2271728133026905;0.0
273;;16;51200;0.22980599887588513;0.0
274;;16;51200;0.2324697059985648;0.0
275;;16;51200;0.23516428844943485;0.0
276;;16;51200;0.23789010410788936;0.0
277;;16;51200;0.2406475150015424;0.0
278;;16;51200;0.24343688735431104;0.0
279;;16;51200;0.24625859163505467;0.0
280;;16;51200;0.24911300260677885;0.0
281;;16;51200;0.2520004993764092;0.0
282;;16;51200;0.25492146544514227;0.0
283;;16;51200;0.2578762887593801;0.0
284;;16;51200;0.2608653617622548;0.0
285;;16;51200;0.263889081445751;0.0
286;;16;51200;0.2669478494034321;0.0
287;;16;51200;0.27004207188377727;0.0
288;;16;51200;0.2731721598441376;0.0
289;;16;51200;0.276338529005317;0.0
290;;16;51200;0.2795415999067857;0.0
291;;16;51200;0.2827817979625341;0.0
292;;16;51200;0.28605955351757417;0.0
293;;16;51200;0.28937530190509503;0.0
294;;16;51200;0.29272948350428163;0.0
295;;16;51200;0.29612254379880343;0.0
296;;16;51200;0.2995549334359813;0.0
297;;16;51200;0.30302710828663965;0.0
298;;16;51200;0.30653952950565266;0.0
299;;16;51200;0.3100926635931927;0.0
300;;16;51200;0.31368698245668764;0.0
301;;16;51200;0.31732296347349764;0.0
302;;16;51200;0.32100108955431716;0.0
303;;16;51200;0.3247218492073129;0.0
304;;16;51200;0.32848573660300434;0.0
305;;16;51200;0.33229325163989715;0.0
306;;16;51200;0.33614490001087655;0.0
307;;16;51200;0.34004119327037063;0.0
308;;16;51200;0.34398264890229246;0.0
309;;16;51200;0.3479697903887692;0.0
310;;16;51200;0.35200314727966786;0.0
311;;16;51200;0.3560832552629278;0.0
312;;16;51200;0.360210656235707;0.0
313;;16;51200;0.36438589837635443;0.0
314;;16;51200;0.3686095362172158;0.0
315;;16;51200;0.37288213071828336;0.0
316;;16;51200;0.37720424934169977;0.0
317;;16;51200;0.3815764661271248;0.0
318;;16;51200;0.3859993617679767;0.0
319;;16;51200;0.39047352368855603;0.0
320;;16;51200;0.3949995461220643;0.0
321;;16;51200;0.3995780301895269;0.0
322;;16;51200;0.40420958397963097;0.0
323;;16;51200;0.4088948226294864;0.0
324;;16;51200;0.4136343684063278;0.0
325;;16;51200;0.4184288507901585;0.0
326;;16;51200;0.42327890655735534;0.0
327;;16;51200;0.42818517986524157;0.0
328;;16;51200;0.4331483223376403;0.0
329;;16;51200;0.4381689931514195;0.0
330;;16;51200;0.4432478591240401;0.0
331;;16;51200;0.44838559480211915;0.0
332;;16;51200;0.4535828825510191;0.0
333;;16;51200;0.45884041264547615;0.0
334;;16;51200;0.46415888336127825;0.0
335;;16;51200;0.4695390010680063;0.0
336;;16;51200;0.4749814803228504;0.0
337;;16;51200;0.48048704396551334;0.0
338;;16;51200;0.48605642321421394;0.0
339;;16;51200;0.4916903577628032;0.0
340;;16;51200;0.49738959587900683;0.0
341;;16;51200;0.5031548945038057;0.0
342;;16;51200;0.5089870193519686;0.0
343;;16;51200;0.5148867450137498;0.0
344;;16;51200;0.5208548550577665;0.0
345;;16;51200;0.5268921421350676;0.0
346;;16;51200;0.5329994080844093;0.0
347;;16;51200;0.5391774640387506;0.0
348;;16;51200;0.5454271305329836;0.0
349;;16;51200;0.5517492376129128;0.0
350;;16;51200;0.5581446249454967;0.0
351;;16;51200;0.5646141419303673;0.0
352;;16;51200;0.5711586478126435;0.0
353;;16;51200;0.5777790117970507;0.0
354;;16;51200;0.5844761131633638;0.0
355;;16;51200;0.5912508413831882;0.0
356;;16;51200;0.5981040962380944;0.0
357;;16;51200;0.6050367879391224;0.0
358;;16;51200;0.6120498372476703;0.0
359;;16;51200;0.6191441755977848;0.0
360;;16;51200;0.6263207452198692;0.0
361;;16;51200;0.6335804992658254;0.0
362;;16;51200;0.6409244019356457;0.0
363;;16;51200;0.6483534286054726;0.0
364;;16;51200;0.6558685659571436;0.0
365;;16;51200;0.6634708121092351;0.0
366;;16;51200;0.6711611767496287;0.0
367;;16;51200;0.6789406812696113;0.0
368;;16;51200;0.6868103588995308;0.0
369;;16;51200;0.694771254846024;0.0
370;;16;51200;0.7028244264308352;0.0
371;;16;51200;0.7109709432312438;0.0
372;;16;51200;0.7192118872221193;0.0
373;;16;51200;0.7275483529196233;0.0
374;;16;51200;0.7359814475265771;0.0
375;;16;51200;0.7445122910795143;0.0
376;;16;51200;0.7531420165974375;0.0
377;;16;51200;0.7618717702322999;0.0
378;;16;51200;0.7707027114212304;0.0
379;;16;51200;0.7796360130405237;0.0
380;;16;51200;0.7886728615614156;0.0
381;;16;51200;0.7978144572076629;0.0
382;;16;51200;0.8070620141149507;0.0
383;;16;51200;0.8164167604921472;0.0
384;;16;51200;0.8258799387844271;0.0
385;;16;51200;0.8354528058382872;0.0
386;;16;51200;0.8451366330684721;0.0
387;;16;51200;0.8549327066268384;0.0
388;;16;51200;0.8648423275731726;0.0
389;;16;51200;0.8748668120479913;0.0
390;;16;51200;0.8850074914473439;0.0
391;;16;51200;0.89526571259964;0.0
392;;16;51200;0.9056428379445295;0.0
393;;16;51200;0.9161402457138521;0.0
394;;16;51200;0.9267593301146883;0.0
395;;16;51200;0.937501501514529;0.0
396;;16;51200;0.9483681866285928;0.0
397;;16;51200;0.9593608287093146;0.0
398;;16;51200;0.9704808877380307;0.0
399;;16;51200;0.9817298406188841;0.0
400;;16;51200;0.9931091813749802;0.0
401;;16;51200;1.004620421346813;0.0
402;;16;51200;1.0162650893929952;0.0
403;;16;51200;1.0280447320933097;0.0
404;;16;51200;1.0399609139541204;0.0
405;;16;51200;1.052015217616159;0.0
406;;16;51200;1.0642092440647246;0.0
407;;16;51200;1.076544612842316;0.0
408;;16;51200;1.0890229622637306;0.0
409;;16;51200;1.101645949633657;0.0
410;;16;51200;1.1144152514667882;0.0
411;;16;51200;1.1273325637104872;0.0
412;;16;51200;1.140399601970033;0.0
413;;16;51200;1.1536181017364784;0.0
414;;16;51200;1.1669898186171475;0.0
415;;16;51200;1.1805165285688055;0.0
416;;16;51200;1.1942000281335323;0.0
417;;16;51200;1.208042134677329;0.0
418;;16;51200;1.2220446866314887;0.0
419;;16;51200;1.236209543736769;0.0
420;;16;51200;1.2505385872903914;0.0
421;;16;51200;1.265033720395904;0.0
422;;16;51200;1.2796968682159415;0.0
423;;16;51200;1.294529978227916;0.0
424;;16;51200;1.3095350204826677;0.0
425;;16;51200;1.3247139878661174;0.0
426;;16;51200;1.3400688963639507;0.0
427;;16;51200;1.355601785329369;0.0
428;;16;51200;1.3713147177539455;0.0
429;;16;51200;1.387209780541621;0.0
430;;16;51200;1.4032890847858732;0.0
431;;16;51200;1.4195547660501016;0.0
432;;16;51200;1.4360089846512607;0.0
433;;16;51200;1.4526539259467812;0.0
434;;16;51200;1.4694918006248172;0.0
435;;16;51200;1.4865248449978572;0.0
436;;16;51200;1.5037553212997383;0.0
437;;16;51200;1.5211855179861047;0.0
438;;16;51200;1.5388177500383464;0.0
439;;16;51200;1.556654359271062;0.0
440;;16;51200;1.5746977146430867;0.0
441;;16;51200;1.592950212572123;0.0
442;;16;51200;1.6114142772530198;0.0
443;;16;51200;1.6300923609797413;0.0
444;;16;51200;1.6489869444710648;0.0
445;;16;51200;1.6681005372000592;0.0
446;;16;51200;1.6874356777273756;0.0
447;;16;51200;1.7069949340384079;0.0
448;;16;51200;1.7267809038843558;0.0
449;;16;51200;1.7467962151272456;0.0
450;;16;51200;1.7670435260889468;0.0
451;;16;51200;1.7875255259042353;0.0
452;;16;51200;1.8082449348779517;0.0
453;;16;51200;1.829204504846294;0.0
454;;16;51200;1.8504070195423021;0.0
455;;16;51200;1.8718552949655791;0.0
456;;16;51200;1.8935521797562953;0.0
457;;16;51200;1.915500555573528;0.0
458;;16;51200;1.937703337477989;0.0
459;;16;51200;1.9601634743191858;0.0
460;;16;51200;1.9828839491270713;0.0
461;;16;51200;2.0058677795082342;0.0
462;;16;51200;2.029118018046678;0.0
463;;16;51200;2.052637752709252;0.0
464;;16;51200;2.0764301072557747;0.0
465;;16;51200;2.100498241653915;0.0
466;;16;51200;2.124845352498883;0.0
467;;16;51200;2.1494746734379806;0.0
468;;16;51200;2.17438947560008;0.0
469;;16;51200;2.1995930680300746;0.0
470;;16;51200;2.2250887981283696;0.0
471;;16;51200;2.2508800520954617;0.0
472;;16;51200;2.27697025538168;0.0
473;;16;51200;2.3033628731421314;0.0
474;;16;51200;2.3300614106969246;0.0
475;;16;51200;2.3570694139967276;0.0
476;;16;51200;2.38439047009372;0.0
477;;16;51200;2.412028207618007;0.0
478;;16;51200;2.43998629725955;0.0
479;;16;51200;2.4682684522556926;0.0
480;;16;51200;2.4968784288843264;0.0
481;;16;51200;2.5258200269627844;0.0
482;;16;51200;2.555097090352507;0.0
483;;16;51200;2.584713507469564;0.0
484;;16;51200;2.614673211801092;0.0
485;;16;51200;2.64498018242772;0.0
486;;16;51200;2.675638444552045;0.0
487;;16;51200;2.7066520700332415;0.0
488;;16;51200;2.7380251779278577;0.0
489;;16;51200;2.769761935036891;0.0
490;;16;51200;2.8018665564591956;0.0
491;;16;51200;2.8343433061513092;0.0
492;;16;51200;2.8671964974937696;0.0
493;;16;51200;2.9004304938639915;0.0
494;;16;51200;2.9340497092157873;0.0
495;;16;51200;2.9680586086656024;0.0
496;;16;51200;3.002461709085549;0.0
497;;16;51200;3.0372635797033114;0.0
498;;16;51200;3.0724688427090032;0.0
499;;16;51200;3.1080821738690636;0.0
500;;16;51200;3.1441083031472647;0.0
501;;16;51200;3.18055201533292;0.0
502;;16;51200;3.2174181506763717;0.0
503;;16;51200;3.254711605531848;0.0
504;;16;51200;3.2924373330077685;0.0
505;;16;51200;3.330600343624589;0.0
506;;16;51200;3.3692057059802676;0.0
507;;16;51200;3.408258547423452;0.0
508;;16;51200;3.447764054734464;0.0
509;;16;51200;3.4877274748141778;0.0
510;;16;51200;3.5281541153808833;0.0
511;;16;51200;3.56904934567523;0.0
512;;16;51200;3.610418597173337;0.0
513;;16;51200;3.6522673643081753;0.0
514;;16;51200;3.694601205199302;0.0
515;;16;51200;3.737425742391064;0.0
516;;16;51200;3.7807466635993494;0.0
517;;16;51200;3.8245697224669994;0.0
518;;16;51200;3.8689007393279753;0.0
519;;16;51200;3.9137456019803842;0.0
520;;16;51200;3.9591102664684588;0.0
521;;16;51200;4.005000757873612;0.0
522;;16;51200;4.051423171114648;0.0
523;;16;51200;4.0983836717572615;0.0
524;;16;51200;4.145888496832911;0.0
525;;16;51200;4.193943955667186;0.0
526;;16;51200;4.2425564307177765;0.0
527;;16;51200;4.291732378422157;0.0
528;;16;51200;4.341478330055092;0.0
529;;16;51200;4.391800892596086;0.0
530;;16;51200;4.442706749606883;0.0
531;;16;51200;4.494202662119142;0.0
532;;16;51200;4.546295469532399;0.0
533;;16;51200;4.598992090522438;0.0
534;;16;51200;4.652299523960189;0.0
535;;16;51200;4.7062248498412815;0.0
536;;16;51200;4.760775230226368;0.0
537;;16;51200;4.815957910192351;0.0
538;;16;51200;4.871780218794631;0.0
539;;16;51200;4.928249570040514;0.0
540;;16;51200;4.985373463873893;0.0
541;;16;51200;5.0431594871713585;0.0
542;;16;51200;5.101615314749833;0.0
543;;16;51200;5.160748710385907;0.0
544;;16;51200;5.220567527846976;0.0
545;;16;51200;5.281079711934331;0.0
546;;16;51200;5.342293299538352;0.0
547;;16;51200;5.404216420705915;0.0
548;;16;51200;5.46685729972018;0.0
549;;16;51200;5.5302242561929;0.0
550;;16;51200;5.594325706169378;0.0
551;;16;51200;5.659170163246243;0.0
552;;16;51200;5.724766239702178;0.0
553;;16;51200;5.7911226476417585;0.0
554;;16;51200;5.858248200152536;0.0
555;;16;51200;5.926151812475553;0.0
556;;16;51200;5.9948425031894095;0.0
557;;16;51200;6.064329395408062;0.0
558;;16;51200;6.134621717992506;0.0
559;;16;51200;6.2057288067765;0.0
560;;16;51200;6.2776601058065;0.0
561;;16;51200;6.350425168595962;0.0
562;;16;51200;6.4240336593941905;0.0
563;;16;51200;6.498495354469888;0.0
564;;16;51200;6.573820143409585;0.0
565;;16;51200;6.650018030431118;0.0
566;;16;51200;6.727099135712336;0.0
567;;16;51200;6.805073696735206;0.0
568;;16;51200;6.883952069645496;0.0
569;;16;51200;6.963744730628223;0.0
570;;16;51200;7.044462277299036;0.0
571;;16;51200;7.126115430111746;0.0
572;;16;51200;7.208715033782136;0.0
573;;16;51200;7.2922720587283125;0.0
574;;16;51200;7.376797602527731;0.0
575;;16;51200;7.462302891391108;0.0
576;;16;51200;7.548799281653432;0.0
577;;16;51200;7.636298261282241;0.0
578;;16;51200;7.7248114514034;0.0
579;;16;51200;7.814350607844542;0.0
580;;16;51200;7.90492762269642;0.0
581;;16;51200;7.996554525892346;0.0
582;;16;51200;8.08924348680594;0.0
583;;16;51200;8.18300681586739;0.0
584;;16;51200;8.277856966198472;0.0
585;;16;51200;8.373806535266489;0.0
586;;16;51200;8.470868266557401;0.0
587;;16;51200;8.569055051268347;0.0
588;;16;51200;8.668379930019773;0.0
589;;16;51200;8.768856094587427;0.0
590;;16;51200;8.870496889654403;0.0
591;;16;51200;8.97331581458352;0.0
592;;16;51200;9.077326525210223;0.0
593;;16;51200;9.182542835656282;0.0
594;;16;51200;9.288978720164497;0.0
595;;16;51200;9.39664831495469;0.0
596;;16;51200;9.505565920101192;0.0
597;;16;51200;9.615746001432097;0.0
598;;16;51200;9.727203192450537;0.0
599;;16;51200;9.839952296278225;0.0
600;;16;51200;9.95400828762152;0.0
601;;16;51200;10.069386314760271;0.0
602;;16;51200;10.186101701559751;0.0
603;;16;51200;10.304169949505875;0.0
604;;16;51200;10.423606739764011;0.0
605;;16;51200;10.544427935261684;0.0
606;;16;51200;10.666649582795387;0.0
607;;16;51200;10.790287915161837;0.0
608;;16;51200;10.91535935331391;0.0
609;;16;51200;11.041880508541603;0.0
610;;16;51200;11.169868184678226;0.0
611;;16;51200;11.299339380332217;0.0
612;;16;51200;11.430311291144786;0.0
613;;16;51200;11.562801312073754;0.0
614;;16;51200;11.696827039703846;0.0
615;;16;51200;11.83240627458378;0.0
616;;16;51200;11.96955702359043;0.0
617;;16;51200;12.108297502320395;0.0
618;;16;51200;12.248646137509308;0.0
619;;16;51200;12.390621569479157;0.0
620;;16;51200;12.534242654613994;0.0
621;;16;51200;12.67952846786434;0.0
622;;16;51200;12.826498305280598;0.0
623;;16;51200;12.975171686575868;0.0
624;;16;51200;13.125568357718429;0.0
625;;16;51200;13.27770829355429;0.0
626;;16;51200;13.431611700460152;0.0
627;;16;51200;13.58729901902709;0.0
628;;16;51200;13.744790926775366;0.0
629;;16;51200;13.904108340900697;0.0
630;;16;51200;14.065272421052363;0.0
631;;16;51200;14.228304572143518;0.0
632;;16;51200;14.393226447194065;0.0
633;;16;51200;14.560059950206487;0.0
634;;16;51200;14.728827239075018;0.0
635;;16;51200;14.899550728528538;0.0
636;;16;51200;15.072253093107554;0.0
637;;16;51200;15.246957270175729;0.0
638;;16;51200;15.423686462966273;0.0
639;;16;51200;15.60246414366368;0.0
640;;16;51200;15.783314056521164;0.0
641;;16;51200;15.96626022101425;0.0
642;;16;51200;16.151326935030912;0.0
643;;16;51200;16.33853877809862;0.0
644;;16;51200;16.527920614648956;0.0
